ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
10:16:42,JD100,1781259237,,4.241,DIGITUNDER,5,0.5175,0.0106,92,1972460879,won,0.95,1
10:16:44,JD100,1781259238,,4.239,DIGITUNDER,4,0.4190,0.0170,128,1972461979,lost,-1.0,1
10:16:46,JD100,1781259240,,4.238,DIGITUNDER,6,0.6184,0.0105,123,1972464159,lost,-1.0,1
10:16:48,JD100,1781259241,,4.240,DIGITOVER,6,0.3158,0.0121,116,1972465879,lost,-1.0,1
10:16:50,JD100,1781259246,,4.245,DIGITOVER,4,0.5179,0.0114,123,1972471019,lost,-1.0,1
10:16:52,JD100,1781259247,,4.246,DIGITUNDER,5,0.5175,0.0106,93,1972471939,won,0.95,1
10:16:54,JD100,1781259249,,4.247,DIGITUNDER,6,0.6184,0.0105,110,1972474019,won,0.63,1
10:16:56,JD100,1781259250,,4.243,DIGITUNDER,5,0.5175,0.0106,119,1972474619,lost,-1.0,1
10:16:58,JD100,1781259251,,4.245,DIGITOVER,6,0.3158,0.0121,101,1972475459,won,2.21,1
10:17:00,JD100,1781259252,,4.244,DIGITOVER,6,0.3158,0.0121,119,1972477179,lost,-1.0,1
10:17:03,JD100,1781259253,,4.244,DIGITUNDER,4,0.4190,0.0170,93,1972478259,lost,-1.0,1
10:17:05,JD100,1781259256,,4.246,DIGITUNDER,4,0.4190,0.0170,103,1972481519,won,1.43,1
10:17:07,JD100,1781259257,,4.245,DIGITUNDER,4,0.4190,0.0170,83,1972482599,won,1.43,1
10:17:09,JD100,1781259261,,4.240,DIGITOVER,6,0.3158,0.0121,91,1972485939,lost,-1.0,1
10:17:11,JD100,1781259262,,4.240,DIGITUNDER,4,0.4190,0.0170,128,1972486779,lost,-1.0,1
10:17:13,JD100,1781259264,,4.240,DIGITUNDER,6,0.6184,0.0105,92,1972488899,won,0.63,1
10:17:15,JD100,1781259266,,4.239,DIGITOVER,6,0.3158,0.0121,129,1972491099,lost,-1.0,1
10:17:17,JD100,1781259268,,4.231,DIGITUNDER,4,0.4190,0.0170,121,1972493099,lost,-1.0,1
10:17:19,JD100,1781259269,,4.233,DIGITOVER,5,0.4190,0.0170,159,1972494379,won,1.43,1
10:17:21,JD100,1781259271,,4.233,DIGITOVER,4,0.5179,0.0114,97,1972496139,won,0.95,1
10:17:23,JD100,1781259273,,4.234,DIGITOVER,6,0.3158,0.0121,102,1972498379,lost,-1.0,1
10:17:25,JD100,1781259274,,4.235,DIGITUNDER,5,0.5175,0.0106,115,1972499099,won,0.95,1
10:17:27,JD100,1781259276,,4.236,DIGITUNDER,5,0.5175,0.0106,137,1972500959,lost,-1.0,1
10:17:29,JD100,1781259279,,4.263,DIGITOVER,5,0.4163,0.0104,94,1972504059,lost,-1.0,1
10:17:31,JD100,1781259282,,4.262,DIGITOVER,5,0.4163,0.0104,95,1972507079,lost,-1.0,1
10:17:33,JD100,1781259284,,4.263,DIGITOVER,5,0.4163,0.0104,136,1972509279,lost,-1.0,1
10:17:36,JD100,1781259287,,4.258,DIGITOVER,5,0.4163,0.0104,102,1972512439,lost,-1.0,1
10:17:38,JD100,1781259298,,4.267,DIGITUNDER,4,0.4163,0.0104,111,1972524599,lost,-1.0,1
10:17:40,JD100,1781259305,,4.269,DIGITOVER,5,0.4163,0.0104,106,1972532579,lost,-1.0,1
10:17:42,JD100,1781259308,,4.269,DIGITOVER,5,0.4163,0.0104,105,1972535419,lost,-1.0,1
10:17:44,JD100,1781259309,,4.270,DIGITUNDER,4,0.4163,0.0104,103,1972536199,won,1.43,1
10:17:46,JD100,1781259317,,4.284,DIGITUNDER,4,0.4163,0.0104,109,1972544679,lost,-1.0,1
10:17:48,JD100,1781259322,,4.284,DIGITOVER,5,0.4163,0.0104,113,1972549559,won,1.43,1
10:17:50,JD100,1781259335,,4.285,DIGITOVER,5,0.4163,0.0104,95,1972563279,lost,-1.0,1
10:17:52,JD100,1781259339,,4.274,DIGITOVER,5,0.4163,0.0104,112,1972567079,won,1.43,1
10:17:54,JD100,1781259350,,4.283,DIGITOVER,5,0.4163,0.0104,135,1972578139,won,1.43,1
10:17:56,JD100,1781259354,,4.281,DIGITOVER,5,0.4163,0.0104,100,1972582419,lost,-1.0,1
10:17:58,JD100,1781259365,,4.278,DIGITOVER,5,0.4163,0.0104,100,1972595299,lost,-1.0,1
10:18:00,JD100,1781259369,,4.277,DIGITUNDER,4,0.4163,0.0104,104,1972599559,won,1.43,1
10:18:02,JD100,1781259374,,4.273,DIGITUNDER,4,0.4163,0.0104,128,1972604859,lost,-1.0,1
10:18:04,JD100,1781259378,,4.274,DIGITUNDER,4,0.4163,0.0104,111,1972609119,lost,-1.0,1
10:18:06,JD100,1781259386,,4.275,DIGITUNDER,4,0.4163,0.0104,117,1972618019,lost,-1.0,1
10:18:09,JD100,1781259389,,4.265,DIGITOVER,5,0.4163,0.0104,128,1972621079,won,1.43,1
10:18:11,JD100,1781259399,,4.270,DIGITOVER,5,0.4163,0.0104,91,1972632259,won,1.43,1
10:18:13,JD100,1781259401,,4.270,DIGITUNDER,4,0.4163,0.0104,121,1972634359,lost,-1.0,1
10:18:15,JD100,1781259407,,4.263,DIGITUNDER,4,0.4163,0.0104,121,1972640699,won,1.43,1
10:18:17,JD100,1781259410,,4.264,DIGITUNDER,4,0.4163,0.0104,91,1972645119,won,1.43,1
10:18:19,JD100,1781259411,,4.262,DIGITUNDER,4,0.4163,0.0104,91,1972646399,lost,-1.0,1
10:18:21,JD100,1781259420,,4.257,DIGITOVER,5,0.4163,0.0104,105,1972657299,won,1.43,1
10:18:23,JD100,1781259423,,4.256,DIGITUNDER,4,0.4163,0.0104,109,1972660859,lost,-1.0,1
10:18:25,JD100,1781259434,,4.249,DIGITUNDER,4,0.4190,0.0170,124,1972672839,lost,-1.0,1
10:18:27,JD100,1781259436,,4.247,DIGITUNDER,6,0.6184,0.0105,118,1972674939,lost,-1.0,1
10:18:29,JD100,1781259437,,4.249,DIGITOVER,5,0.4190,0.0170,94,1972675959,lost,-1.0,1
10:18:31,JD100,1781259440,,4.247,DIGITOVER,4,0.5179,0.0114,101,1972679019,won,0.95,1
10:18:33,JD100,1781259442,,4.244,DIGITOVER,5,0.4190,0.0170,96,1972681299,lost,-1.0,1
10:18:35,JD100,1781259446,,4.242,DIGITOVER,6,0.3158,0.0121,102,1972686379,lost,-1.0,1
10:18:37,JD100,1781259448,,4.246,DIGITUNDER,4,0.4190,0.0170,129,1972688639,lost,-1.0,1
10:18:39,JD100,1781259449,,4.246,DIGITOVER,6,0.3158,0.0121,113,1972689759,lost,-1.0,1
10:18:41,JD100,1781259450,,4.246,DIGITOVER,4,0.5179,0.0114,108,1972690719,won,0.95,1
10:18:43,JD100,1781259452,,4.239,DIGITOVER,5,0.4190,0.0170,118,1972692699,lost,-1.0,1
10:18:46,JD100,1781259453,,4.240,DIGITUNDER,4,0.4190,0.0170,107,1972693919,lost,-1.0,1
10:18:48,JD100,1781259454,,4.241,DIGITOVER,4,0.5179,0.0114,103,1972695059,lost,-1.0,1
10:18:50,JD100,1781259455,,4.242,DIGITUNDER,5,0.5175,0.0106,95,1972696159,lost,-1.0,1
10:18:52,JD100,1781259456,,4.242,DIGITOVER,4,0.5179,0.0114,152,1972697179,won,0.95,1
10:18:54,JD100,1781259458,,4.250,DIGITOVER,5,0.4190,0.0170,139,1972699439,lost,-1.0,1
10:18:56,JD100,1781259460,,4.250,DIGITOVER,5,0.4163,0.0104,105,1972701559,won,1.43,1
10:18:58,JD100,1781259463,,4.242,DIGITOVER,6,0.3158,0.0121,113,1972704719,lost,-1.0,1
10:19:00,JD100,1781259466,,4.242,DIGITUNDER,5,0.5175,0.0106,111,1972708119,won,0.95,1
10:19:02,JD100,1781259467,,4.242,DIGITUNDER,4,0.4190,0.0170,94,1972708939,won,1.43,1
10:19:04,JD100,1781259468,,4.239,DIGITUNDER,6,0.6184,0.0105,100,1972709959,lost,-1.0,1
10:19:06,JD100,1781259470,,4.240,DIGITUNDER,6,0.6184,0.0105,120,1972712459,won,0.63,1
10:19:08,JD100,1781259471,,4.240,DIGITUNDER,6,0.6184,0.0105,107,1972713779,lost,-1.0,1
10:19:10,JD100,1781259472,,4.241,DIGITOVER,5,0.4190,0.0170,112,1972714639,won,1.43,1
10:19:12,JD100,1781259473,,4.240,DIGITOVER,4,0.5179,0.0114,87,1972715559,won,0.95,1
10:19:15,JD100,1781259474,,4.239,DIGITOVER,4,0.5179,0.0114,102,1972716759,won,0.95,1
10:19:17,JD100,1781259475,,4.239,DIGITOVER,5,0.4190,0.0170,85,1972717979,won,1.43,1
10:19:19,JD100,1781259476,,4.239,DIGITOVER,6,0.3158,0.0121,118,1972718659,lost,-1.0,1
10:19:21,JD100,1781259477,,4.239,DIGITOVER,4,0.5179,0.0114,84,1972720019,won,0.95,1
10:19:23,JD100,1781259481,,4.241,DIGITUNDER,6,0.6184,0.0105,102,1972725139,lost,-1.0,1
10:19:25,JD100,1781259483,,4.241,DIGITOVER,5,0.4190,0.0170,107,1972727599,won,1.43,1
10:19:27,JD100,1781259484,,4.241,DIGITOVER,5,0.4190,0.0170,136,1972728659,lost,-1.0,1
10:19:29,JD100,1781259487,,4.238,DIGITUNDER,4,0.4190,0.0170,86,1972732299,won,1.43,1
10:19:31,JD100,1781259488,,4.238,DIGITUNDER,4,0.4190,0.0170,117,1972732959,lost,-1.0,1
10:19:33,JD100,1781259491,,4.236,DIGITOVER,4,0.5179,0.0114,85,1972735999,won,0.95,1
10:19:35,JD100,1781259492,,4.233,DIGITOVER,5,0.4190,0.0170,101,1972736979,lost,-1.0,1
10:19:37,JD100,1781259494,,4.234,DIGITUNDER,6,0.6184,0.0105,128,1972739259,won,0.63,1
10:19:39,JD100,1781259497,,4.226,DIGITUNDER,5,0.5175,0.0106,99,1972742279,won,0.95,1
10:19:41,JD100,1781259501,,4.226,DIGITUNDER,5,0.5175,0.0106,96,1972746319,lost,-1.0,1
10:19:43,JD100,1781259503,,4.228,DIGITUNDER,6,0.6184,0.0105,101,1972748599,won,0.63,1
10:19:46,JD100,1781259505,,4.227,DIGITOVER,4,0.5179,0.0114,128,1972750639,lost,-1.0,1
10:19:48,JD100,1781259506,,4.229,DIGITUNDER,4,0.4190,0.0170,128,1972751719,won,1.43,1
10:19:50,JD100,1781259509,,4.226,DIGITOVER,6,0.3158,0.0121,109,1972754419,lost,-1.0,1
10:19:52,JD100,1781259511,,4.227,DIGITOVER,4,0.5179,0.0114,92,1972756799,won,0.95,1
10:19:54,JD100,1781259513,,4.224,DIGITUNDER,5,0.5175,0.0106,94,1972758739,won,0.95,1
10:19:56,JD100,1781259514,,4.224,DIGITUNDER,5,0.5175,0.0106,137,1972759719,lost,-1.0,1
10:19:58,JD100,1781259515,,4.224,DIGITOVER,6,0.3158,0.0121,99,1972760699,lost,-1.0,1
10:20:00,JD100,1781259517,,4.226,DIGITUNDER,5,0.5175,0.0106,105,1972763019,lost,-1.0,1
10:20:02,JD100,1781259518,,4.227,DIGITOVER,4,0.5179,0.0114,89,1972764419,won,0.95,1
10:20:04,JD100,1781259521,,4.228,DIGITOVER,5,0.4190,0.0170,97,1972767639,lost,-1.0,1
10:20:06,JD100,1781259524,,4.223,DIGITOVER,6,0.3158,0.0121,98,1972771179,lost,-1.0,1
10:20:08,JD100,1781259525,,4.225,DIGITUNDER,5,0.5175,0.0106,99,1972772179,lost,-1.0,1
10:20:10,JD100,1781259526,,4.224,DIGITOVER,6,0.3158,0.0121,114,1972773239,lost,-1.0,1
10:20:12,JD100,1781259527,,4.224,DIGITUNDER,4,0.4190,0.0170,99,1972774479,lost,-1.0,1
10:20:14,JD100,1781259529,,4.222,DIGITUNDER,5,0.5175,0.0106,113,1972776579,lost,-1.0,1
10:20:16,JD100,1781259530,,4.223,DIGITOVER,5,0.4190,0.0170,130,1972777879,lost,-1.0,1
10:20:19,JD100,1781259531,,4.223,DIGITUNDER,4,0.4190,0.0170,119,1972778859,won,1.43,1
10:20:21,JD100,1781259533,,4.224,DIGITOVER,5,0.4190,0.0170,91,1972780899,won,1.43,1
10:20:23,JD100,1781259535,,4.227,DIGITOVER,6,0.3158,0.0121,108,1972783159,lost,-1.0,1
10:20:25,JD100,1781259536,,4.228,DIGITUNDER,6,0.6184,0.0105,309,1972784019,lost,-1.0,1
10:20:27,JD100,1781259538,,4.227,DIGITOVER,4,0.5179,0.0114,83,1972785619,won,0.95,1
10:20:29,JD100,1781259539,,4.227,DIGITOVER,6,0.3158,0.0121,164,1972786639,lost,-1.0,1
10:20:31,JD100,1781259541,,4.226,DIGITUNDER,4,0.4190,0.0170,94,1972788979,lost,-1.0,1
10:20:33,JD100,1781259545,,4.226,DIGITUNDER,6,0.6184,0.0105,101,1972793039,lost,-1.0,1
10:20:35,JD100,1781259546,,4.227,DIGITOVER,5,0.4190,0.0170,127,1972793959,lost,-1.0,1
10:20:37,JD100,1781259547,,4.221,DIGITUNDER,5,0.5175,0.0106,113,1972795279,won,0.95,1
10:20:39,JD100,1781259550,,4.226,DIGITUNDER,4,0.4190,0.0170,114,1972798199,lost,-1.0,1
10:20:41,JD100,1781259551,,4.227,DIGITOVER,4,0.5179,0.0114,94,1972799479,won,0.95,1
10:20:43,JD100,1781259552,,4.231,DIGITOVER,6,0.3158,0.0121,101,1972800559,lost,-1.0,1
10:20:45,JD100,1781259553,,4.231,DIGITOVER,4,0.5179,0.0114,94,1972801299,won,0.95,1
10:20:47,JD100,1781259554,,4.228,DIGITOVER,5,0.4190,0.0170,104,1972802399,won,1.43,1
10:20:49,JD100,1781259556,,4.228,DIGITUNDER,5,0.5175,0.0106,101,1972804099,won,0.95,1
10:20:52,JD100,1781259559,,4.227,DIGITUNDER,5,0.5175,0.0106,105,1972806979,lost,-1.0,1
10:20:54,JD100,1781259561,,4.226,DIGITOVER,6,0.3158,0.0121,125,1972809099,won,2.21,1
10:20:56,JD100,1781259566,,4.233,DIGITUNDER,5,0.5175,0.0106,142,1972814479,won,0.95,1
10:20:58,JD100,1781259568,,4.230,DIGITUNDER,6,0.6184,0.0105,112,1972816859,lost,-1.0,1
10:21:00,JD100,1781259569,,4.230,DIGITOVER,6,0.3158,0.0121,515,1972818479,won,2.21,1
10:21:02,JD100,1781259570,,4.230,DIGITOVER,5,0.4190,0.0170,97,1972819059,lost,-1.0,1
10:21:04,JD100,1781259571,,4.231,DIGITUNDER,6,0.6184,0.0105,96,1972819899,won,0.63,1
10:21:06,JD100,1781259573,,4.231,DIGITOVER,4,0.5179,0.0114,104,1972822079,lost,-1.0,1
10:21:08,JD100,1781259574,,4.231,DIGITUNDER,5,0.5175,0.0106,111,1972822839,lost,-1.0,1
10:21:10,JD100,1781259576,,4.231,DIGITUNDER,5,0.5175,0.0106,96,1972824899,won,0.95,1
10:21:12,JD100,1781259577,,4.231,DIGITUNDER,4,0.4190,0.0170,107,1972825839,won,1.43,1
10:21:14,JD100,1781259578,,4.230,DIGITUNDER,4,0.4190,0.0170,100,1972826899,lost,-1.0,1
10:21:16,JD100,1781259580,,4.231,DIGITUNDER,6,0.6184,0.0105,102,1972829039,won,0.63,1
10:21:18,JD100,1781259581,,4.231,DIGITUNDER,6,0.6184,0.0105,100,1972829939,lost,-1.0,1
10:21:20,JD100,1781259582,,4.230,DIGITOVER,4,0.5179,0.0114,133,1972831019,lost,-1.0,1
10:21:23,JD100,1781259583,,4.230,DIGITUNDER,6,0.6184,0.0105,123,1972832099,lost,-1.0,1
10:21:25,JD100,1781259584,,4.231,DIGITOVER,5,0.4190,0.0170,161,1972833039,won,1.43,1
10:21:27,JD100,1781259585,,4.231,DIGITOVER,5,0.4190,0.0170,119,1972834239,lost,-1.0,1
10:21:29,JD100,1781259587,,4.231,DIGITOVER,5,0.4190,0.0170,119,1972835879,lost,-1.0,1
10:21:31,JD100,1781259588,,4.231,DIGITUNDER,4,0.4190,0.0170,104,1972836799,won,1.43,1
10:21:33,JD100,1781259589,,4.231,DIGITUNDER,6,0.6184,0.0105,99,1972838459,lost,-1.0,1
10:21:35,JD100,1781259590,,4.231,DIGITOVER,4,0.5179,0.0114,109,1972839799,won,0.95,1
10:21:37,JD100,1781259591,,4.231,DIGITOVER,6,0.3158,0.0121,88,1972840779,lost,-1.0,1
10:21:39,JD100,1781259592,,4.230,DIGITUNDER,6,0.6184,0.0105,103,1972841599,lost,-1.0,1
10:21:41,JD100,1781259594,,4.231,DIGITUNDER,4,0.4190,0.0170,89,1972843399,won,1.43,1
10:21:43,JD100,1781259595,,4.230,DIGITUNDER,4,0.4190,0.0170,96,1972844459,lost,-1.0,1
10:21:45,JD100,1781259596,,4.231,DIGITOVER,4,0.5179,0.0114,120,1972845399,won,0.95,1
10:21:47,JD100,1781259597,,4.232,DIGITOVER,5,0.4190,0.0170,88,1972846799,lost,-1.0,1
10:21:49,JD100,1781259600,,4.232,DIGITUNDER,5,0.5175,0.0106,105,1972850219,won,0.95,1
10:21:51,JD100,1781259601,,4.232,DIGITUNDER,4,0.4190,0.0170,118,1972852119,lost,-1.0,1
10:21:54,JD100,1781259604,,4.230,DIGITUNDER,5,0.5175,0.0106,132,1972855919,lost,-1.0,1
10:21:56,JD100,1781259605,,4.230,DIGITOVER,6,0.3158,0.0121,111,1972857159,won,2.21,1
10:21:58,JD100,1781259606,,4.236,DIGITOVER,6,0.3158,0.0121,270,1972858239,lost,-1.0,1
10:22:00,JD100,1781259609,,4.239,DIGITOVER,5,0.4190,0.0170,105,1972860979,lost,-1.0,1
10:22:02,JD100,1781259610,,4.238,DIGITUNDER,4,0.4190,0.0170,87,1972861899,lost,-1.0,1
10:22:04,JD100,1781259612,,4.237,DIGITUNDER,6,0.6184,0.0105,106,1972863499,won,0.63,1
10:22:06,JD100,1781259614,,4.235,DIGITUNDER,5,0.5175,0.0106,98,1972865519,lost,-1.0,1
10:22:08,JD100,1781259617,,4.238,DIGITOVER,5,0.4190,0.0170,91,1972868959,lost,-1.0,1
10:22:10,JD100,1781259618,,4.237,DIGITUNDER,4,0.4190,0.0170,94,1972869799,lost,-1.0,1
10:22:12,JD100,1781259619,,4.254,DIGITOVER,5,0.4163,0.0104,98,1972870599,lost,-1.0,1
10:22:14,JD100,1781259620,,4.254,DIGITUNDER,4,0.4163,0.0104,140,1972871739,lost,-1.0,1
10:22:16,JD100,1781259622,,4.255,DIGITUNDER,4,0.4163,0.0104,145,1972873859,lost,-1.0,1
10:22:18,JD100,1781259626,,4.246,DIGITOVER,5,0.4190,0.0170,113,1972877439,lost,-1.0,1
10:22:20,JD100,1781259630,,4.245,DIGITUNDER,6,0.6184,0.0105,114,1972881879,won,0.63,1
10:22:22,JD100,1781259631,,4.244,DIGITUNDER,4,0.4190,0.0170,87,1972883379,lost,-1.0,1
10:22:24,JD100,1781259633,,4.244,DIGITOVER,4,0.5179,0.0114,89,1972885499,won,0.95,1
10:22:27,JD100,1781259634,,4.244,DIGITOVER,5,0.4190,0.0170,95,1972886219,lost,-1.0,1
10:22:29,JD100,1781259636,,4.243,DIGITOVER,5,0.4190,0.0170,92,1972888999,lost,-1.0,1
10:22:31,JD100,1781259638,,4.240,DIGITUNDER,5,0.5175,0.0106,109,1972891659,won,0.95,1
10:22:33,JD100,1781259639,,4.239,DIGITUNDER,5,0.5175,0.0106,105,1972892879,lost,-1.0,1
10:22:35,JD100,1781259640,,4.241,DIGITOVER,5,0.4190,0.0170,134,1972893819,lost,-1.0,1
10:22:37,JD100,1781259641,,4.242,DIGITUNDER,6,0.6184,0.0105,108,1972894639,lost,-1.0,1
10:22:39,JD100,1781259642,,4.243,DIGITOVER,5,0.4190,0.0170,98,1972895599,won,1.43,1
10:22:41,JD100,1781259643,,4.243,DIGITOVER,5,0.4190,0.0170,104,1972896899,lost,-1.0,1
10:22:43,JD100,1781259646,,4.243,DIGITUNDER,4,0.4190,0.0170,119,1972899739,won,1.43,1
10:22:45,JD100,1781259647,,4.243,DIGITUNDER,5,0.5175,0.0106,104,1972900939,lost,-1.0,1
10:22:47,JD100,1781259648,,4.244,DIGITOVER,4,0.5179,0.0114,106,1972902179,lost,-1.0,1
10:22:49,JD100,1781259649,,4.244,DIGITUNDER,5,0.5175,0.0106,97,1972903379,lost,-1.0,1
10:22:51,JD100,1781259650,,4.245,DIGITOVER,6,0.3158,0.0121,135,1972904239,won,2.21,1
10:22:53,JD100,1781259651,,4.249,DIGITOVER,5,0.4190,0.0170,95,1972906319,lost,-1.0,1
10:22:55,JD100,1781259652,,4.250,DIGITUNDER,4,0.4190,0.0170,95,1972907359,won,1.43,1
10:22:57,JD100,1781259655,,4.248,DIGITOVER,4,0.5179,0.0114,102,1972910719,lost,-1.0,1
10:23:00,JD100,1781259659,,4.241,DIGITUNDER,5,0.5175,0.0106,121,1972915019,won,0.95,1
10:23:02,JD100,1781259662,,4.243,DIGITUNDER,6,0.6184,0.0105,124,1972918579,lost,-1.0,1
10:23:04,JD100,1781259663,,4.245,DIGITOVER,6,0.3158,0.0121,96,1972919819,lost,-1.0,1
10:23:06,JD100,1781259664,,4.249,DIGITOVER,4,0.5179,0.0114,107,1972920839,won,0.95,1
10:23:08,JD100,1781259673,,4.250,DIGITOVER,5,0.4163,0.0104,110,1972931579,won,1.43,1
10:23:10,JD100,1781259680,,4.245,DIGITOVER,6,0.3158,0.0121,111,1972938259,won,2.21,1
10:23:12,JD100,1781259683,,4.245,DIGITOVER,6,0.3158,0.0121,112,1972941119,lost,-1.0,1
10:23:14,JD100,1781259684,,4.244,DIGITUNDER,4,0.4190,0.0170,107,1972942099,lost,-1.0,1
10:23:16,JD100,1781259685,,4.244,DIGITOVER,5,0.4190,0.0170,100,1972943339,lost,-1.0,1
10:23:18,JD100,1781259687,,4.243,DIGITOVER,6,0.3158,0.0121,112,1972946119,lost,-1.0,1
10:23:20,JD100,1781259689,,4.239,DIGITUNDER,4,0.4190,0.0170,103,1972948439,lost,-1.0,1
10:23:22,JD100,1781259694,,4.244,DIGITUNDER,6,0.6184,0.0105,114,1972955399,won,0.63,1
10:23:24,JD100,1781259695,,4.244,DIGITUNDER,6,0.6184,0.0105,100,1972956599,won,0.63,1
10:23:26,JD100,1781259697,,4.243,DIGITUNDER,4,0.4190,0.0170,108,1972958359,won,1.43,1
10:23:28,JD100,1781259699,,4.240,DIGITUNDER,5,0.5175,0.0106,98,1972960319,won,0.95,1
10:23:30,JD100,1781259702,,4.243,DIGITOVER,4,0.5179,0.0114,121,1972964359,lost,-1.0,1
10:23:33,JD100,1781259703,,4.243,DIGITUNDER,5,0.5175,0.0106,88,1972965639,won,0.95,1
10:23:35,JD100,1781259704,,4.243,DIGITUNDER,5,0.5175,0.0106,100,1972966639,lost,-1.0,1
10:23:37,JD100,1781259705,,4.242,DIGITOVER,4,0.5179,0.0114,105,1972967459,lost,-1.0,1
10:23:39,JD100,1781259708,,4.240,DIGITUNDER,6,0.6184,0.0105,129,1972970359,lost,-1.0,1
10:23:41,JD100,1781259709,,4.237,DIGITOVER,6,0.3158,0.0121,110,1972971299,won,2.21,1
10:23:43,JD100,1781259710,,4.236,DIGITOVER,5,0.4190,0.0170,119,1972972319,won,1.43,1
10:23:45,JD100,1781259711,,4.236,DIGITOVER,6,0.3158,0.0121,108,1972973379,lost,-1.0,1
10:23:47,JD100,1781259713,,4.235,DIGITUNDER,5,0.5175,0.0106,111,1972974919,won,0.95,1
10:23:49,JD100,1781259714,,4.234,DIGITUNDER,4,0.4190,0.0170,104,1972975619,lost,-1.0,1
10:23:51,JD100,1781259715,,4.234,DIGITOVER,6,0.3158,0.0121,121,1972977299,lost,-1.0,1
10:23:53,JD100,1781259716,,4.235,DIGITUNDER,6,0.6184,0.0105,120,1972978139,won,0.63,1
10:23:55,JD100,1781259717,,4.230,DIGITUNDER,6,0.6184,0.0105,86,1972979039,won,0.63,1
10:23:57,JD100,1781259718,,4.227,DIGITUNDER,5,0.5175,0.0106,111,1972979979,won,0.95,1
10:23:59,JD100,1781259721,,4.224,DIGITUNDER,4,0.4190,0.0170,94,1972983799,lost,-1.0,1
10:24:01,JD100,1781259723,,4.223,DIGITOVER,6,0.3158,0.0121,108,1972985939,won,2.21,1
10:24:03,JD100,1781259724,,4.221,DIGITOVER,5,0.4190,0.0170,114,1972986879,lost,-1.0,1
10:24:05,JD100,1781259726,,4.220,DIGITOVER,4,0.5179,0.0114,110,1972989319,lost,-1.0,1
10:24:08,JD100,1781259727,,4.221,DIGITUNDER,4,0.4190,0.0170,126,1972990539,won,1.43,1
10:24:10,JD100,1781259728,,4.218,DIGITUNDER,5,0.5175,0.0106,125,1972991219,won,0.95,1
10:24:12,JD100,1781259729,,4.218,DIGITUNDER,5,0.5175,0.0106,111,1972992139,lost,-1.0,1
10:24:14,JD100,1781259730,,4.220,DIGITOVER,5,0.4190,0.0170,108,1972992939,won,1.43,1
10:24:16,JD100,1781259731,,4.219,DIGITOVER,4,0.5179,0.0114,97,1972994359,won,0.95,1
10:24:18,JD100,1781259732,,4.219,DIGITOVER,4,0.5179,0.0114,102,1972995279,won,0.95,1
10:24:20,JD100,1781259733,,4.219,DIGITOVER,5,0.4190,0.0170,105,1972996119,lost,-1.0,1
10:24:22,JD100,1781259738,,4.222,DIGITUNDER,4,0.4190,0.0170,122,1973001319,lost,-1.0,1
10:24:24,JD100,1781259739,,4.217,DIGITOVER,4,0.5179,0.0114,91,1973002599,lost,-1.0,1
10:24:26,JD100,1781259740,,4.218,DIGITUNDER,6,0.6184,0.0105,92,1973003619,won,0.63,1
10:24:28,JD100,1781259741,,4.217,DIGITUNDER,4,0.4190,0.0170,109,1973004639,lost,-1.0,1
10:24:30,JD100,1781259748,,4.213,DIGITUNDER,6,0.6184,0.0105,93,1973012779,lost,-1.0,1
10:24:32,JD100,1781259750,,4.212,DIGITOVER,5,0.4190,0.0170,88,1973015419,won,1.43,1
10:24:34,JD100,1781259751,,4.211,DIGITOVER,6,0.3158,0.0121,103,1973016619,lost,-1.0,1
10:24:36,JD100,1781259753,,4.209,DIGITUNDER,6,0.6184,0.0105,94,1973018439,won,0.63,1
10:24:38,JD100,1781259755,,4.208,DIGITOVER,5,0.4190,0.0170,91,1973020039,won,1.43,1
10:24:40,JD100,1781259756,,4.207,DIGITOVER,5,0.4190,0.0170,100,1973021039,lost,-1.0,1
10:24:42,JD100,1781259758,,4.208,DIGITUNDER,5,0.5175,0.0106,91,1973023379,won,0.95,1
10:24:45,JD100,1781259762,,4.209,DIGITUNDER,6,0.6184,0.0105,112,1973027259,won,0.63,1
10:24:47,JD100,1781259763,,4.207,DIGITUNDER,5,0.5175,0.0106,89,1973028199,won,0.95,1
10:24:49,JD100,1781259764,,4.207,DIGITUNDER,6,0.6184,0.0105,122,1973028819,lost,-1.0,1
10:24:51,JD100,1781259765,,4.206,DIGITOVER,6,0.3158,0.0121,92,1973030039,won,2.21,1
10:24:53,JD100,1781259766,,4.212,DIGITOVER,6,0.3158,0.0121,96,1973030999,won,2.21,1
10:24:55,JD100,1781259769,,4.213,DIGITOVER,4,0.5179,0.0114,95,1973033959,lost,-1.0,1
10:24:57,JD100,1781259771,,4.213,DIGITUNDER,6,0.6184,0.0105,121,1973036299,won,0.63,1
10:24:59,JD100,1781259773,,4.212,DIGITOVER,6,0.3158,0.0121,92,1973038319,lost,-1.0,1
10:25:01,JD100,1781259774,,4.213,DIGITUNDER,5,0.5175,0.0106,99,1973039159,lost,-1.0,1
10:25:03,JD100,1781259775,,4.214,DIGITOVER,4,0.5179,0.0114,102,1973040079,lost,-1.0,1
10:25:05,JD100,1781259776,,4.214,DIGITUNDER,6,0.6184,0.0105,115,1973040719,lost,-1.0,1
10:25:07,JD100,1781259777,,4.215,DIGITOVER,4,0.5179,0.0114,93,1973041879,lost,-1.0,1
